Obama says some can buy health insurance for cost of monthly cell phone bill		True		Nearly 6 in 10 uninsured Americans "can get health insurance for what may be the equivalent of your cell phone bill."
Does emergency care account for just 2 percent of all health spending?		True		Emergency rooms account for "2 percent of all health care spending."
Lawrence O'Donnell says the IRS cannot pursue 'either civil or criminal remedies' for people who don’t purchase health insurance		True		"The IRS has been specifically forbidden ...  from ever actually pursuing either civil or criminal remedies" for people who don’t purchase health insurance.
Huffington Post's Sam Stein says 'no one beta-tested' health insurance marketplace website		True		"No one beta-tested" healthcare.gov.
Half of all CEOs said the shutdown set back hiring plans over next 6 months, says Obama		True		"Half of all CEOs say that the shutdown and the threat of shutdown set back their plans to hire over the next six months."
Rep. Louise Slaughter says 80% of antibiotics are fed to livestock		True		"Eighty percent of the antibiotics in this country are fed to livestock."
Bill Burton says Rep. Eric Cantor called deal with Democrats a win		True		Democrats already agreed to "a deal that Republicans wanted, that Eric Cantor said would be a win."
Charles Schumer says Dow Jones lost 2,000 points after last debt ceiling fight		True		Because of the 2011 debt ceiling fight, "the stock market lost 2,000 points."
Obama says Medicare Part D was less popular than Obamacare when it first passed		True		"At the time that (Medicare Part D) was passed (it) was actually less popular than the Affordable Care Act, according to the polls."
Robert Reich says under sanctions, 'Iran is suffering 30% inflation, 20% unemployment'		True		Under economic sanctions, "now Iran is suffering 30 percent inflation, 20 percent unemployment."
Obama says half of Americans have a pre-existing condition		True		"Up to half of all Americans have a pre-existing condition."
Obamacare "has never been favored by a majority of Americans," Gingrich says		True		"(Obamacare) is a bill which has never once had a majority of Americans favor it."
Van Hollen says employer mandate affects 5% of businesses		True		The employer mandate "affects only 5 percent of businesses in this country."
Van Jones says U.N. has conducted “172 successful peacekeeping missions and negotiations”		True		The United Nations has conducted "172 successful peacekeeping missions and negotiations."
Rove says public tends to rally behind military action		True		"Before President Obama acted in Libya in 2011, the American people were opposed to military action by 35 to 60. After he took action, they were in support of it 54 to 43."
Grover Norquist says delaying Obamacare by a year would save $35 billion over 10 years		True		"CBO reports that delaying the Obamacare individual mandate will reduce the deficit by $35 billion over ten years."
Rep. Debbie Wasserman Schultz says there’s a ‘100-year-old international norm’ against use of chemical weapons		True		Says there's a "100-year-old international norm not to use chemical weapons."
Republican National Committee says health insurance premiums have risen 29 percent under Barack Obama		True		"The average family premium has increased by 29% under Obama!"
Rep. Peter King says Bill Clinton continued Kosovo air campaign after rebuke by House		True		"The House did vote against engagement in Kosovo, and Bill Clinton kept fighting anyway. And, then, ultimately, a vote did pass."
Only 1 percent of endangered species list have been taken off list, says Cynthia Lummis		True		Under the Endangered Species Act, "only 1 percent of the species that have been listed have actually been delisted."
Energy Secretary Moniz says U.S. is halfway to greenhouse gas reduction goal; natural gas is key		True		"We are about halfway" to the president’s goal to cut greenhouse gas emissions and "about half of that is because of the substitution of natural gas for coal in the power sector."
Nikki Haley says South Carolina has had fastest growth in the Southeast		True		South Carolina has "the fastest-growing economy in the Southeast."
Michael Bloomberg says New York is safest big city in United States		True		"New York is the safest big city in the nation, and our crime reductions have been steeper than any other big city’s."
Mike Lee says unions call Obamacare bad for workers		True		Says unions call Obamacare "bad for workers."
Group backing Barack Obama says Marco Rubio is a "climate change denier"		True		Sen. Marco Rubio "refuses to accept the basic science" on climate change and is "a climate change denier."
Rand Paul says young people are a major part of the uninsured population		True		Many uninsured Americans are "young."
Matt Bevin says Mitch McConnell pushed bank bailout through Senate		True		Says Mitch McConnell pushed "the Wall Street bailout through the U.S. Senate" and called it "the Senate at its finest."
Al Sharpton defends Obama family vacation, saying George W. Bush spent more time away		True		Says President Barack Obama "has taken 92 days of vacation since he was sworn in," compared to 367 for President George W. Bush at the same point in his presidency.
